CLIENTNUM,Card_Category,Income_Category,Customer_Age,Total_Relationship_Count,Total_Trans_Ct,Months_Inactive_12_mon,Contacts_Count_12_mon,Avg_Utilization_Ratio,Actual_Attrition,Churn_Probability,Risk_Tier
720228708,Blue,$120K +,56,4,27,1,3,0.05,Existing Customer,0.8216,High
779749908,Gold,$60K - $80K,48,2,32,2,3,0.06,Existing Customer,0.8215,High
710458758,Blue,Less than $40K,65,5,30,3,5,0.599,Existing Customer,0.8212,High
720666333,Blue,$120K +,36,6,39,3,2,0.0,Existing Customer,0.821,High
714266883,Blue,Less than $40K,54,5,51,3,3,0.206,Attrited Customer,0.8208,High
719516208,Blue,$120K +,54,3,47,2,3,0.0,Attrited Customer,0.8207,High
779138883,Blue,$60K - $80K,50,6,44,3,4,0.0,Existing Customer,0.8206,High
819612933,Blue,$80K - $120K,52,1,70,3,3,0.0,Existing Customer,0.8205,High
710727333,Blue,Less than $40K,49,4,43,2,2,0.0,Attrited Customer,0.8205,High
773228133,Blue,Less than $40K,39,3,41,2,2,0.0,Attrited Customer,0.8203,High
820047858,Blue,Less than $40K,44,1,50,4,2,0.619,Attrited Customer,0.8202,High
713474733,Blue,$80K - $120K,51,5,40,3,2,0.227,Attrited Customer,0.82,High
774760458,Blue,$40K - $60K,62,3,36,5,1,0.661,Attrited Customer,0.8197,High
715319958,Blue,$120K +,48,5,32,2,4,0.023,Attrited Customer,0.8184,High
711671058,Blue,Unknown,48,5,38,2,2,0.0,Attrited Customer,0.8183,High
720848733,Blue,$80K - $120K,38,4,33,3,2,0.092,Existing Customer,0.8182,High
712925808,Blue,$40K - $60K,51,2,60,3,2,0.0,Attrited Customer,0.8182,High
711954558,Blue,$40K - $60K,53,3,34,3,4,0.894,Existing Customer,0.8181,High
717047583,Blue,Less than $40K,47,2,63,3,2,0.527,Attrited Customer,0.8172,High
767049258,Blue,$120K +,44,5,35,3,3,0.199,Existing Customer,0.8171,High
720076458,Blue,$80K - $120K,57,6,26,2,4,0.0,Existing Customer,0.8171,High
708347583,Blue,Less than $40K,37,4,38,1,4,0.456,Existing Customer,0.8167,High
798041508,Blue,Less than $40K,50,2,42,3,2,0.786,Attrited Customer,0.8166,High
718732833,Blue,Less than $40K,56,4,42,2,2,0.633,Attrited Customer,0.8165,High
713620308,Blue,Less than $40K,46,6,34,4,3,0.371,Existing Customer,0.8147,High
716643033,Blue,Less than $40K,41,3,40,3,3,0.828,Attrited Customer,0.8146,High
771823308,Blue,Less than $40K,33,5,33,1,4,0.668,Existing Customer,0.814,High
788701608,Blue,Less than $40K,42,5,32,2,3,0.578,Existing Customer,0.8136,High
713696808,Blue,Less than $40K,46,3,42,3,0,0.175,Attrited Customer,0.8135,High
711886383,Blue,Unknown,54,5,46,3,3,0.113,Attrited Customer,0.8135,High
712563408,Blue,$40K - $60K,33,1,46,1,6,0.449,Attrited Customer,0.8133,High
714930333,Blue,$80K - $120K,39,2,49,3,3,0.0,Attrited Customer,0.8131,High
779519058,Platinum,Unknown,51,3,40,1,2,0.046,Existing Customer,0.8131,High
813573333,Blue,Less than $40K,60,5,25,1,4,0.551,Existing Customer,0.8129,High
756025233,Blue,Less than $40K,43,5,44,3,2,0.419,Attrited Customer,0.8128,High
711448983,Blue,Less than $40K,47,2,37,2,2,0.906,Attrited Customer,0.8128,High
796343058,Blue,Less than $40K,49,4,38,1,2,0.0,Existing Customer,0.8121,High
712050933,Blue,$80K - $120K,48,5,41,2,3,0.0,Attrited Customer,0.812,High
720655833,Blue,Less than $40K,48,2,56,3,2,0.0,Attrited Customer,0.8119,High
716219808,Blue,$60K - $80K,49,5,41,2,3,0.0,Existing Customer,0.8118,High
779542608,Blue,$80K - $120K,47,3,39,3,2,0.039,Existing Customer,0.8112,High
718508883,Blue,Less than $40K,43,6,47,3,3,0.102,Attrited Customer,0.8112,High
806637558,Blue,$60K - $80K,58,5,40,2,5,0.0,Existing Customer,0.811,High
711885258,Blue,Less than $40K,47,5,42,3,4,0.128,Existing Customer,0.8108,High
721120008,Blue,$40K - $60K,43,6,29,3,2,0.637,Existing Customer,0.8107,High
711412533,Blue,Less than $40K,40,6,45,3,5,0.286,Attrited Customer,0.8106,High
709025583,Blue,$80K - $120K,53,3,38,3,3,0.076,Existing Customer,0.8093,High
716896833,Blue,$80K - $120K,51,3,35,1,4,0.116,Existing Customer,0.8092,High
712784058,Blue,Unknown,45,6,33,4,3,0.147,Attrited Customer,0.809,High
720654183,Blue,$80K - $120K,45,2,46,3,3,0.056,Attrited Customer,0.8087,High
708805908,Silver,Less than $40K,30,1,68,1,3,0.072,Attrited Customer,0.8084,High
718299933,Blue,$40K - $60K,42,3,100,3,4,0.171,Existing Customer,0.808,High
709307808,Blue,$40K - $60K,59,3,53,3,3,0.0,Attrited Customer,0.8078,High
811076883,Blue,$40K - $60K,45,1,63,4,3,0.0,Attrited Customer,0.8078,High
716950758,Blue,$60K - $80K,46,1,43,3,2,0.0,Attrited Customer,0.8076,High
709891608,Blue,$120K +,41,5,43,2,3,0.0,Attrited Customer,0.8074,High
713188383,Blue,Less than $40K,54,4,22,2,4,0.816,Existing Customer,0.8071,High
796083783,Blue,Unknown,55,1,57,0,6,0.0,Attrited Customer,0.807,High
711794358,Blue,$80K - $120K,61,2,53,4,3,0.0,Attrited Customer,0.8068,High
709990983,Blue,$40K - $60K,49,6,26,2,2,0.142,Existing Customer,0.8067,High
711468708,Blue,$40K - $60K,38,4,52,3,2,0.0,Attrited Customer,0.8066,High
758765808,Blue,Less than $40K,36,6,40,3,4,0.586,Existing Customer,0.8065,High
779883933,Blue,Less than $40K,40,3,34,3,2,0.175,Existing Customer,0.8063,High
790051758,Blue,$120K +,50,2,53,1,2,0.0,Attrited Customer,0.8059,High
720519333,Blue,Unknown,59,1,48,3,3,0.693,Attrited Customer,0.8055,High
712297683,Blue,Less than $40K,47,6,35,3,2,0.0,Attrited Customer,0.8054,High
824782008,Blue,$60K - $80K,42,5,26,1,2,0.05,Existing Customer,0.8053,High
710939283,Blue,$40K - $60K,45,3,105,2,4,0.309,Existing Customer,0.8048,High
778942233,Blue,Less than $40K,60,5,27,2,4,0.451,Existing Customer,0.8047,High
711861258,Blue,Less than $40K,65,3,57,2,3,0.0,Existing Customer,0.8045,High
779993208,Blue,Less than $40K,38,3,27,3,3,0.0,Existing Customer,0.8038,High
714013083,Blue,$40K - $60K,63,4,32,2,4,0.611,Existing Customer,0.8036,High
770977833,Blue,Less than $40K,36,2,102,2,3,0.0,Existing Customer,0.8032,High
770241333,Blue,Less than $40K,49,3,44,1,4,0.45,Existing Customer,0.8029,High
720141408,Blue,Less than $40K,49,5,27,1,2,0.174,Attrited Customer,0.8026,High
755467683,Blue,Less than $40K,48,6,42,2,4,0.161,Attrited Customer,0.8025,High
789115833,Blue,$60K - $80K,44,5,29,3,2,0.32,Existing Customer,0.8024,High
720784833,Blue,Unknown,48,3,43,3,1,0.763,Attrited Customer,0.8023,High
721388283,Blue,$120K +,54,3,58,1,4,0.0,Existing Customer,0.8022,High
718140783,Blue,$60K - $80K,47,4,108,5,2,0.165,Existing Customer,0.8022,High
718426533,Blue,$60K - $80K,42,4,32,1,2,0.0,Existing Customer,0.8021,High
720841533,Blue,Less than $40K,29,3,96,1,5,0.0,Existing Customer,0.8017,High
718437033,Blue,$60K - $80K,46,4,38,3,2,0.473,Attrited Customer,0.8017,High
713539833,Blue,$40K - $60K,48,6,29,1,3,0.0,Existing Customer,0.8016,High
769411758,Blue,$60K - $80K,43,4,39,3,4,0.046,Existing Customer,0.8014,High
789893808,Silver,$120K +,52,6,38,2,3,0.036,Existing Customer,0.8014,High
711646908,Blue,$60K - $80K,39,1,43,2,3,0.322,Attrited Customer,0.8013,High
799723908,Blue,$80K - $120K,46,4,27,3,3,0.074,Existing Customer,0.8012,High
778718658,Blue,Unknown,33,3,65,3,4,0.0,Existing Customer,0.8007,High
713373708,Blue,Less than $40K,54,2,57,3,3,0.0,Attrited Customer,0.8003,High
826245858,Silver,$80K - $120K,50,3,79,4,6,0.0,Attrited Customer,0.8002,High
720283758,Blue,Unknown,44,1,43,3,3,0.126,Attrited Customer,0.8002,High
716075208,Blue,Less than $40K,32,4,38,2,4,0.445,Existing Customer,0.7991,High
718929708,Blue,Less than $40K,60,4,23,2,2,0.509,Existing Customer,0.799,High
713796033,Blue,$40K - $60K,47,6,36,3,3,0.0,Attrited Customer,0.7989,High
709143183,Blue,$40K - $60K,52,3,39,2,4,0.881,Attrited Customer,0.7989,High
715077483,Blue,Less than $40K,47,4,40,3,4,0.537,Existing Customer,0.7984,High
708662583,Silver,$60K - $80K,41,1,70,3,4,0.0,Attrited Customer,0.7983,High
780581508,Silver,$40K - $60K,58,5,37,2,4,0.095,Existing Customer,0.7982,High
711666708,Blue,Unknown,52,1,50,3,4,0.802,Attrited Customer,0.798,High
772308408,Blue,$80K - $120K,44,6,22,3,3,0.19,Existing Customer,0.7972,High
821749608,Blue,$80K - $120K,41,3,51,3,3,0.0,Attrited Customer,0.7971,High
711145008,Blue,$40K - $60K,60,4,29,3,2,0.409,Existing Customer,0.7971,High
778397358,Blue,$60K - $80K,42,6,43,2,4,0.0,Attrited Customer,0.7962,High
771599283,Blue,$80K - $120K,53,3,32,2,5,0.669,Existing Customer,0.7959,High
718813833,Blue,Unknown,44,5,18,2,2,0.0,Existing Customer,0.7953,High
794692158,Silver,$40K - $60K,43,1,105,2,1,0.0,Existing Customer,0.7951,High
778340733,Blue,$40K - $60K,44,3,31,1,4,0.181,Existing Customer,0.7947,High
721243083,Blue,$80K - $120K,55,1,40,3,4,0.07,Attrited Customer,0.7947,High
817889583,Blue,$40K - $60K,61,3,46,3,4,0.0,Attrited Customer,0.7946,High
779956608,Blue,Unknown,41,6,32,1,3,0.0,Existing Customer,0.7946,High
780998133,Blue,$80K - $120K,43,3,45,4,4,0.141,Existing Customer,0.7945,High
714916758,Blue,$40K - $60K,48,3,45,3,2,0.0,Existing Customer,0.7942,High
716754783,Blue,$120K +,43,3,44,2,3,0.077,Attrited Customer,0.7942,High
775198608,Blue,Less than $40K,38,5,40,3,3,0.0,Existing Customer,0.794,High
804415083,Blue,$60K - $80K,45,3,51,5,3,0.16,Attrited Customer,0.794,High
717233058,Blue,$40K - $60K,34,3,31,2,4,0.224,Existing Customer,0.7939,High
712292133,Blue,Less than $40K,45,4,40,2,4,0.985,Attrited Customer,0.7932,High
714566958,Blue,$80K - $120K,44,4,40,2,5,0.068,Existing Customer,0.7932,High
721480158,Blue,Less than $40K,50,3,44,3,2,0.633,Attrited Customer,0.7929,High
713843283,Silver,Unknown,41,5,26,3,3,0.059,Existing Customer,0.7928,High
709735008,Blue,$80K - $120K,35,3,34,1,4,0.475,Existing Customer,0.7921,High
708462258,Blue,Less than $40K,51,1,94,1,2,0.226,Existing Customer,0.7919,High
772148058,Blue,$80K - $120K,45,6,53,6,3,0.343,Existing Customer,0.7917,High
814312308,Blue,$40K - $60K,54,5,29,3,2,0.257,Existing Customer,0.7916,High
714919308,Blue,Less than $40K,32,5,67,3,3,0.0,Attrited Customer,0.7915,High
713261133,Blue,$60K - $80K,38,5,40,2,3,0.0,Attrited Customer,0.7915,High
820694133,Blue,Unknown,60,4,38,1,3,0.0,Attrited Customer,0.791,High
789282333,Blue,Unknown,62,3,34,3,3,0.118,Existing Customer,0.791,High
812788233,Blue,Less than $40K,31,4,43,1,4,0.207,Existing Customer,0.7908,High
718464258,Blue,Less than $40K,51,2,22,2,2,0.114,Existing Customer,0.7907,High
714967233,Blue,$120K +,52,3,47,2,3,0.0,Attrited Customer,0.7906,High
815315058,Blue,$40K - $60K,48,4,45,2,2,0.0,Attrited Customer,0.7904,High
826471458,Blue,Less than $40K,42,2,38,3,3,0.254,Attrited Customer,0.7899,High
771894558,Blue,$80K - $120K,50,4,25,1,4,0.156,Existing Customer,0.7898,High
813247083,Blue,$80K - $120K,38,4,26,3,2,0.038,Existing Customer,0.7896,High
708376983,Blue,Unknown,58,5,37,2,2,0.094,Attrited Customer,0.7895,High
713115483,Blue,Less than $40K,44,6,45,3,3,0.0,Attrited Customer,0.7889,High
816476658,Blue,Unknown,54,2,44,4,3,0.992,Attrited Customer,0.7889,High
708431433,Blue,$120K +,41,3,32,3,2,0.12,Existing Customer,0.7888,High
713425383,Blue,Less than $40K,59,2,56,3,2,0.259,Attrited Customer,0.7885,High
778272408,Blue,$80K - $120K,52,4,48,4,2,0.0,Attrited Customer,0.7885,High
715585158,Blue,$60K - $80K,58,3,25,3,2,0.161,Existing Customer,0.7882,High
710812533,Silver,Unknown,46,4,46,2,3,0.004,Attrited Customer,0.7881,High
715124958,Blue,$80K - $120K,50,5,31,2,3,0.068,Existing Customer,0.7868,High
808292958,Blue,Less than $40K,26,6,40,2,3,0.344,Existing Customer,0.7868,High
771073908,Blue,$40K - $60K,62,4,27,1,2,0.0,Existing Customer,0.7865,High
789050883,Blue,Unknown,33,4,62,3,4,0.0,Existing Customer,0.7859,High
718943508,Blue,$80K - $120K,42,3,35,3,2,0.584,Existing Customer,0.7858,High
719148633,Blue,Less than $40K,53,6,24,2,4,0.835,Existing Customer,0.7852,High
715369008,Blue,Less than $40K,46,1,106,2,2,0.0,Existing Customer,0.7849,High
716038533,Blue,Less than $40K,42,3,35,1,2,0.126,Existing Customer,0.7844,High
719756133,Blue,$60K - $80K,34,3,53,2,6,0.351,Attrited Customer,0.7843,High
816033783,Blue,$60K - $80K,26,6,34,2,3,0.572,Existing Customer,0.7842,High
709910733,Silver,Unknown,49,2,86,3,2,0.057,Existing Customer,0.7839,High
714089658,Blue,$60K - $80K,41,3,42,2,1,0.0,Attrited Customer,0.7837,High
794273283,Blue,$80K - $120K,51,3,51,3,3,0.0,Attrited Customer,0.7835,High
714500883,Blue,Unknown,44,4,37,2,3,0.039,Existing Customer,0.7832,High
709173108,Blue,Unknown,54,6,21,2,2,0.877,Attrited Customer,0.7827,High
719363283,Blue,Less than $40K,59,3,47,1,2,0.0,Existing Customer,0.7822,High
710066133,Silver,Less than $40K,30,4,75,3,3,0.0,Attrited Customer,0.7816,High
716987358,Blue,$60K - $80K,29,2,59,1,3,0.0,Attrited Customer,0.7814,High
801499908,Blue,Less than $40K,43,4,31,3,2,0.435,Existing Customer,0.7808,High
779571708,Blue,$60K - $80K,43,1,71,2,3,0.0,Attrited Customer,0.7806,High
811475733,Blue,$40K - $60K,53,2,48,2,3,0.0,Attrited Customer,0.7805,High
798473808,Blue,$80K - $120K,48,3,32,3,0,0.0,Existing Customer,0.7804,High
767695083,Blue,$80K - $120K,50,3,37,3,0,0.0,Existing Customer,0.7801,High
751450008,Blue,$40K - $60K,41,3,42,2,4,0.135,Existing Customer,0.7799,High
709035708,Blue,Less than $40K,38,4,35,2,3,0.677,Existing Customer,0.7798,High
712329933,Blue,Less than $40K,47,6,44,3,2,0.0,Attrited Customer,0.7794,High
718259433,Blue,Unknown,45,1,63,4,2,0.0,Attrited Customer,0.7794,High
813469458,Blue,$40K - $60K,26,6,48,3,3,0.468,Existing Customer,0.7792,High
756409758,Blue,Less than $40K,44,4,38,5,4,0.648,Existing Customer,0.7789,High
802668333,Blue,$80K - $120K,49,2,50,3,3,0.805,Attrited Customer,0.7787,High
718830183,Blue,$60K - $80K,46,5,29,2,4,0.105,Existing Customer,0.7787,High
708385533,Silver,Less than $40K,49,2,80,3,3,0.0,Attrited Customer,0.7787,High
710878308,Blue,Less than $40K,50,1,71,2,3,0.247,Attrited Customer,0.7786,High
788941983,Blue,$40K - $60K,36,1,50,3,1,0.0,Attrited Customer,0.7782,High
814833408,Blue,$60K - $80K,56,3,45,3,4,0.233,Existing Customer,0.7779,High
713639058,Blue,$60K - $80K,49,6,35,3,3,0.0,Attrited Customer,0.7777,High
758753283,Blue,$120K +,52,1,71,3,3,0.016,Attrited Customer,0.7775,High
721217283,Blue,$120K +,27,6,36,2,2,0.155,Existing Customer,0.7774,High
719488008,Blue,Less than $40K,39,3,34,3,1,0.514,Existing Customer,0.7771,High
708971583,Blue,Less than $40K,38,3,37,3,2,0.536,Existing Customer,0.7771,High
708501783,Blue,$120K +,43,6,40,2,4,0.043,Attrited Customer,0.7769,High
712777233,Blue,Unknown,65,1,51,4,3,0.0,Attrited Customer,0.7768,High
710899833,Blue,$40K - $60K,36,3,23,1,3,0.181,Attrited Customer,0.7766,High
710975883,Blue,Less than $40K,51,3,30,1,2,0.806,Existing Customer,0.7764,High
813240408,Blue,Unknown,45,4,25,3,2,0.034,Existing Customer,0.7764,High
721467258,Blue,$40K - $60K,58,3,33,2,5,0.524,Existing Customer,0.7763,High
821889858,Blue,Unknown,50,6,44,4,3,0.75,Attrited Customer,0.7763,High
715394883,Blue,Unknown,35,3,47,2,4,0.266,Existing Customer,0.7761,High
708155733,Blue,$120K +,53,4,23,2,2,0.111,Existing Customer,0.7755,High
815320383,Blue,Less than $40K,46,5,43,3,2,0.0,Attrited Customer,0.7754,High
711402333,Blue,Less than $40K,47,2,32,1,3,0.246,Existing Customer,0.7752,High
715713408,Gold,Less than $40K,55,3,117,5,3,0.0,Existing Customer,0.7752,High
787518258,Blue,$120K +,49,2,77,3,3,0.0,Attrited Customer,0.7751,High
771484908,Silver,$80K - $120K,31,1,96,3,3,0.057,Existing Customer,0.7745,High
715664808,Blue,$80K - $120K,43,3,51,3,3,0.0,Attrited Customer,0.7744,High
720462633,Blue,Less than $40K,43,3,49,2,3,0.155,Existing Customer,0.7741,High
714848958,Gold,Less than $40K,47,6,43,2,1,0.059,Attrited Customer,0.774,High
778386033,Blue,$60K - $80K,38,6,34,3,4,0.512,Existing Customer,0.774,High
717466158,Blue,Less than $40K,48,3,62,4,3,0.299,Existing Customer,0.7739,High
779848383,Blue,Less than $40K,37,4,47,2,2,0.323,Attrited Customer,0.7737,High
712623258,Blue,Less than $40K,42,2,42,3,3,0.457,Attrited Customer,0.7736,High
721306908,Blue,Unknown,61,4,46,3,2,0.234,Existing Customer,0.7735,High
772728933,Blue,$120K +,50,6,40,4,3,0.059,Attrited Customer,0.7734,High
798022683,Blue,$80K - $120K,43,4,44,2,3,0.013,Attrited Customer,0.773,High
712740108,Blue,Less than $40K,43,6,45,3,1,0.0,Attrited Customer,0.773,High
716425833,Blue,$120K +,38,5,35,2,1,0.036,Attrited Customer,0.7726,High
710641008,Blue,Less than $40K,44,5,56,3,4,0.0,Existing Customer,0.7724,High
720130233,Blue,$60K - $80K,48,4,45,3,1,0.0,Attrited Customer,0.7723,High
712589658,Silver,Less than $40K,45,5,37,2,2,0.15,Existing Customer,0.7723,High
715405758,Blue,Unknown,50,5,42,0,4,0.0,Attrited Customer,0.7722,High
712240083,Blue,Less than $40K,38,6,22,2,2,0.675,Attrited Customer,0.771,High
720961383,Blue,Unknown,47,2,60,3,4,0.0,Attrited Customer,0.7703,High
793636308,Blue,$80K - $120K,49,2,33,2,2,0.355,Existing Customer,0.7702,High
720128658,Blue,$120K +,49,5,68,3,3,0.0,Attrited Customer,0.7697,High
780006783,Silver,$40K - $60K,59,3,48,2,2,0.0,Attrited Customer,0.7696,High
789435783,Blue,$40K - $60K,39,6,26,1,2,0.438,Existing Customer,0.7692,High
720010608,Blue,$40K - $60K,37,6,44,2,4,0.0,Attrited Customer,0.769,High
714311583,Blue,Unknown,46,4,43,3,2,0.064,Existing Customer,0.7685,High
788699808,Blue,Unknown,38,4,43,1,2,0.0,Existing Customer,0.7669,High
808897683,Blue,$80K - $120K,53,3,47,3,3,0.046,Attrited Customer,0.7668,High
772382283,Blue,Less than $40K,46,3,49,3,3,0.692,Attrited Customer,0.7668,High
711622683,Blue,$60K - $80K,48,4,39,3,3,0.18,Existing Customer,0.7659,High
720748608,Blue,$40K - $60K,44,1,66,2,2,0.0,Attrited Customer,0.7654,High
719648358,Blue,$80K - $120K,50,3,36,3,1,0.605,Existing Customer,0.7653,High
771556308,Blue,Less than $40K,26,6,48,3,4,0.34,Existing Customer,0.7649,High
714002658,Blue,$120K +,49,5,31,4,2,0.059,Existing Customer,0.7648,High
828291858,Blue,$60K - $80K,38,6,40,3,4,0.151,Attrited Customer,0.7648,High
711116133,Blue,Less than $40K,50,3,47,2,4,0.0,Attrited Customer,0.7648,High
708582858,Blue,$60K - $80K,38,3,63,3,4,0.0,Existing Customer,0.7643,High
718445883,Blue,Less than $40K,61,3,26,2,4,0.363,Existing Customer,0.7642,High
713743158,Blue,$60K - $80K,47,4,21,3,2,0.09,Existing Customer,0.7641,High
714618333,Blue,Unknown,39,3,35,2,4,0.219,Existing Customer,0.7641,High
755262933,Blue,$60K - $80K,56,5,38,3,4,0.0,Existing Customer,0.764,High
817285758,Blue,$80K - $120K,49,5,56,5,3,0.0,Existing Customer,0.7636,High
768600558,Blue,$40K - $60K,41,4,28,2,3,0.698,Existing Customer,0.763,High
779209083,Blue,$40K - $60K,56,6,32,2,4,0.765,Existing Customer,0.7629,High
771106458,Blue,Less than $40K,54,1,61,5,2,0.537,Existing Customer,0.762,High
719519058,Blue,Less than $40K,55,4,49,2,3,0.0,Attrited Customer,0.7614,High
827691858,Blue,Less than $40K,46,3,52,2,4,0.164,Existing Customer,0.7614,High
709959858,Blue,Less than $40K,43,6,63,3,4,0.0,Existing Customer,0.7612,High
827476983,Blue,Less than $40K,56,3,42,5,1,0.599,Attrited Customer,0.7611,High
714131058,Blue,$60K - $80K,30,3,33,5,3,0.136,Existing Customer,0.7609,High
720611058,Blue,$120K +,40,4,47,2,3,0.0,Existing Customer,0.7607,High
719737833,Blue,Less than $40K,46,4,40,2,2,0.0,Existing Customer,0.7606,High
718358808,Blue,Less than $40K,57,5,61,3,5,0.0,Existing Customer,0.7605,High
721265883,Blue,Less than $40K,26,3,44,3,2,0.696,Existing Customer,0.7604,High
818923158,Blue,$60K - $80K,55,5,31,2,4,0.563,Existing Customer,0.7599,High
721114458,Blue,$120K +,46,1,96,2,2,0.017,Existing Customer,0.7597,High
719889408,Blue,Less than $40K,56,4,39,1,5,0.37,Existing Customer,0.7596,High
713497983,Blue,$60K - $80K,49,1,53,2,2,0.0,Existing Customer,0.7596,High
718812708,Blue,$120K +,57,5,48,3,4,0.006,Attrited Customer,0.7594,High
710391258,Blue,$40K - $60K,27,3,41,2,4,0.072,Existing Customer,0.7593,High
788485908,Blue,$60K - $80K,44,3,34,2,3,0.0,Existing Customer,0.7584,High
788673708,Blue,$40K - $60K,57,2,35,1,3,0.0,Attrited Customer,0.7584,High
713437008,Blue,Unknown,40,1,64,2,3,0.273,Attrited Customer,0.7579,High
714684108,Blue,$40K - $60K,31,4,70,2,4,0.128,Attrited Customer,0.7572,High
708895158,Blue,$80K - $120K,46,3,30,3,3,0.809,Existing Customer,0.7571,High
721375308,Blue,$80K - $120K,48,5,19,1,3,0.044,Existing Customer,0.7571,High
713580633,Blue,$40K - $60K,46,6,27,2,3,0.0,Existing Customer,0.757,High
779916408,Blue,Unknown,39,1,70,3,2,0.0,Existing Customer,0.757,High
778456983,Blue,Less than $40K,38,5,49,3,3,0.542,Existing Customer,0.7569,High
797753283,Blue,Less than $40K,34,4,33,3,4,0.752,Existing Customer,0.7569,High
716608608,Blue,$80K - $120K,41,5,32,3,3,0.181,Attrited Customer,0.7569,High
711320508,Blue,$80K - $120K,57,4,34,2,4,0.464,Existing Customer,0.7569,High
741517458,Blue,Less than $40K,49,2,40,4,3,0.977,Attrited Customer,0.7563,High
714081558,Blue,Unknown,33,4,31,2,4,0.612,Existing Customer,0.7561,High
778441533,Blue,Unknown,45,6,34,2,2,0.359,Attrited Customer,0.7556,High
718632933,Blue,Less than $40K,58,1,71,5,1,0.0,Existing Customer,0.7552,High
773306658,Blue,$60K - $80K,54,4,103,5,4,0.259,Existing Customer,0.7552,High
715498308,Blue,$40K - $60K,35,4,41,3,4,0.464,Existing Customer,0.755,High
711919608,Blue,Less than $40K,42,4,32,3,2,0.847,Attrited Customer,0.755,High
710312658,Blue,Less than $40K,54,4,27,3,3,0.29,Existing Customer,0.7546,High
712664658,Blue,Less than $40K,35,2,54,2,2,0.0,Attrited Customer,0.7537,High
711871758,Blue,Less than $40K,30,2,39,2,3,0.866,Attrited Customer,0.753,High
817332483,Blue,Unknown,63,6,43,4,3,0.0,Attrited Customer,0.753,High
715065483,Blue,Less than $40K,45,4,45,3,3,0.196,Existing Customer,0.7521,High
718921683,Blue,$80K - $120K,49,6,49,6,3,0.188,Existing Customer,0.7521,High
720033033,Blue,Unknown,53,2,96,2,3,0.092,Existing Customer,0.752,High
794719983,Blue,Less than $40K,44,2,42,2,3,0.958,Attrited Customer,0.7518,High
712876233,Blue,$80K - $120K,53,5,33,3,2,0.287,Existing Customer,0.7518,High
711790308,Blue,Less than $40K,54,4,49,3,3,0.284,Attrited Customer,0.7517,High
